200	100
3871	11759	32465	103	27235	15852	13769	16887	8335	8209	8600	26382	6654	4837	24571	19076	27130	12564	25407	3719	32456	29029	16990	15411	4838	25324	21612	354	17296	31105	6961	198	28808	32369	16664	26677	18711	31091	11848	16707	10831	9693	30992	12310	12948	18455	13704	5238	11867	30544	26741	16676	16944	12145	8558	15725	30206	16207	61	17662	1419	26405	10632	31226	6722	15169	28337	32074	21045	7933	11514	24885	14434	27633	10221	10800	4661	6503	25339	20983	9807	30735	15971	220	24710	22005	23381	29023	30509	7855	2903	12800	30101	19419	20201	14673	20435	14793	10084	79	
25540	13428	16424	5874	2895	20663	13046	26371	9194	26045	27547	6446	12128	15034	28367	20568	29137	15576	2140	12083	12538	20853	9347	23567	30902	6283	22683	30451	2245	13167	24315	13804	20429	25535	2586	7077	6046	5781	29429	31800	18106	12289	26289	17476	23317	10935	22402	13888	537	24580	21707	4622	29165	3079	20103	23251	26615	25117	10215	12039	28832	17821	23868	26312	23639	31430	16664	27764	1496	25589	5296	886	19886	7963	32645	29024	28406	5999	10820	15675	4455	24416	234	31002	15503	26318	24619	18934	4191	24953	12821	8629	26346	29114	15857	24460	17258	27505	12138	19079	
12932	17214	6385	6758	32717	32244	30047	683	25740	13386	27868	29681	5058	32468	24832	1919	18279	24114	1081	18717	13047	29576	109	21287	32557	7470	28896	28895	13070	19368	13143	15111	11818	8920	21630	25264	6175	15218	7047	7757	26974	6321	30996	27915	28978	9800	23895	9317	31998	21148	14711	31730	1222	6448	12342	2946	240	4448	14802	28522	19788	21843	16168	1820	15699	21803	28703	507	17836	27262	22852	11885	24309	16394	31922	16177	1471	24996	29237	31475	31706	2162	21167	2589	11988	30554	29370	22257	26556	31674	12430	13269	10283	26202	22822	15341	22662	4255	26782	8687	
11133	16897	10720	24883	23255	2494	31103	1290	8562	24784	12259	31313	5765	10269	30375	8006	20009	22255	3391	1434	25368	28067	16606	6855	19892	165	7062	10915	11339	28572	3778	28725	24729	7393	7329	10440	9870	14646	17731	23871	2130	30645	15017	21928	21383	15878	8232	27412	29646	9429	22798	11173	22156	23683	10888	1256	15342	18972	13507	26725	6442	28810	1874	7797	28680	31240	21712	15188	16290	30169	2502	27255	29287	7737	19150	1056	28006	14996	7673	8495	9418	29174	17263	8507	22944	8643	341	22241	25825	3240	26356	20060	13228	30161	19223	25174	22739	31836	2484	4862	
22425	19214	17615	21339	3002	28741	11420	16608	21164	29230	4836	31040	23077	29496	19881	644	14301	31433	11533	31066	11925	13871	2160	31152	17496	17881	9945	30081	3585	27335	1687	28143	21501	10303	18472	17043	29778	11714	16473	2833	9696	7486	30127	12015	231	389	3334	12199	28874	2302	27000	22778	29459	22682	896	19336	18358	2826	15199	5534	30362	12336	10943	20047	20053	24787	14743	26310	16440	14998	31310	9690	15755	22571	4387	483	31257	6596	10956	19660	14320	20938	18013	26218	98	10706	22124	26892	28239	21453	32115	1108	28071	23422	26997	31301	5162	11314	4837	29340	
30578	7851	25283	6244	9268	9053	1032	13765	6851	23773	25668	16925	29909	16022	10118	5714	6282	958	4988	15206	7338	4744	13787	1867	16942	8091	18945	31737	9987	9668	8666	7359	5642	1511	5632	11734	6243	25404	16678	4668	11243	4023	2742	15295	17155	7368	17593	24920	29076	25669	24824	28603	27472	7589	352	26668	14138	21358	26539	8596	15464	19696	2109	8148	3079	16436	17484	30041	3233	24624	3908	25329	27291	6972	874	10717	29186	7626	10687	17447	13703	27985	31015	30518	9927	12170	20682	29855	976	29151	29115	32062	15841	1313	15320	14982	15730	16761	12785	16917	
10100	18081	2348	30603	2010	3155	18343	16541	1368	22274	13920	16229	619	25801	10834	1788	20377	26273	26849	32331	21242	6614	11128	25886	18679	5564	1649	12154	594	8606	14133	11057	17255	9975	7588	9139	10417	5092	25783	30759	13455	16858	7779	22459	27208	13460	22209	6200	6733	17744	25197	23257	17343	3643	27692	29533	12081	10794	1489	17755	9903	7306	16481	3030	28415	30106	3957	16145	26150	1752	31712	3236	27439	15288	27026	5584	29479	27292	29884	26640	28524	12801	10805	25584	26920	13814	7965	1570	30232	20947	11200	18127	27282	4647	19900	811	27846	2802	30055	9548	
19780	24085	17003	32316	18622	1542	29619	1613	5903	14536	3723	30636	27517	30491	258	30521	19003	7152	17299	16278	22322	31	15877	638	514	1628	29584	29785	13123	9064	14913	13837	24336	13956	416	4374	8390	17963	27791	14809	17417	29952	17013	3125	24328	17158	31644	30300	25090	28431	27864	1505	16394	3191	22122	19218	5383	8465	23075	1671	27902	24418	7373	21755	4244	20749	5830	19803	31438	1423	22510	17693	23580	6444	17091	11987	20118	10281	715	18176	8069	572	16947	810	21029	12865	25269	30512	16297	11822	15807	9438	30848	17225	12241	27071	19159	4761	29478	32562	
4703	12698	3480	16576	13648	17205	21950	11437	29358	7406	21335	21197	26059	19552	32491	9625	25357	4326	9391	24962	4593	7580	28330	32390	26704	14214	23062	24576	27361	1038	7177	14020	22272	7092	14676	18795	6573	13569	21931	5868	14296	31676	32263	1901	3036	26721	29257	8024	31817	11215	12832	26800	4070	833	20780	1702	758	2175	22116	10087	16827	21078	10933	18489	27705	31045	23275	32710	18236	21625	12501	17079	16028	764	26532	22149	23744	5417	32661	26252	23393	27235	29904	28514	12688	5894	23951	29798	17147	26270	13186	13212	5228	20055	19571	19384	10642	25525	17958	2168	
28676	11141	27011	18743	23427	21780	18678	13760	6015	13726	7703	13664	29149	6153	10886	23615	25336	13523	8217	17135	22246	26186	21562	31814	7164	27899	17034	7529	6804	22636	8907	3114	14861	26638	5628	1940	5908	30829	11973	7875	28450	20650	22806	2554	25926	25643	25868	6639	1061	23697	14612	12649	8511	32746	28498	32013	1396	18216	25156	23925	32454	14547	27810	14211	16224	23546	24713	7925	11736	22383	31193	3897	2737	4404	20444	9858	3876	25136	2600	5915	26911	12838	23750	17148	14479	4072	3987	13723	29147	6600	5351	28676	18864	19024	29557	15148	3588	32051	1906	29826	
4181	16514	24314	2248	1330	17955	13743	4385	31997	2432	21411	18027	23023	32124	21368	16078	26460	22187	5061	10645	30265	17858	22460	32061	8923	13900	23306	19404	10241	26015	23807	12645	25365	26127	26351	4376	28079	25185	20952	5118	28763	13699	20292	7814	4764	10874	31089	12298	11313	30875	11952	24742	7062	20478	15371	29001	26062	2608	6954	8716	864	21288	18296	17091	32416	24188	28289	12754	18223	31957	32670	15683	24261	9633	24277	6677	17198	18695	16123	26070	14739	32288	26395	26228	24315	24932	26396	31824	8721	14178	32669	31380	2600	10165	16676	22983	28540	9267	9848	30878	
2235	20583	11851	24341	29124	32066	14364	14271	4014	3341	10332	29530	30220	21410	6096	19111	12655	18140	4662	4729	6957	4940	10283	5643	6753	26925	22604	27542	30259	5530	5020	30499	7514	15359	24870	3998	1759	17358	25827	31277	4131	20083	19933	12224	31779	18825	28565	8424	30715	29006	2722	27628	18601	22356	2204	14618	1556	16762	12088	12635	1869	29979	3764	17162	25620	17029	12150	10502	12190	25773	17136	26630	20629	2337	23494	13869	6753	5181	28979	223	2982	30114	12713	1234	22029	8420	26807	11368	4936	32387	31792	10300	19280	26909	17546	30202	12273	2785	17540	18805	
12681	12103	1035	3059	20749	23806	4703	26059	21324	19494	29554	1587	14712	3264	31889	7507	8930	29027	25669	15518	31749	4656	2428	4449	7878	31752	13796	11676	18426	24572	24472	21266	1577	22276	11774	29852	1425	3572	17903	25026	23918	28077	8473	20620	17017	5008	29858	14742	17071	11833	27406	14947	28243	4713	13667	29171	4662	7235	14219	2968	26422	12476	21497	27653	23301	29517	6800	13480	22060	1002	24256	4410	9039	22840	30962	916	23474	2811	14118	8644	31996	8397	16602	31328	3131	14614	29230	4890	27177	7224	29255	13717	15534	4106	2289	32375	4517	32648	30600	25280	
7907	19145	22808	8026	17269	21297	19907	18160	11818	6119	30051	25092	19794	30345	32113	21820	27588	25631	17958	509	7974	12878	25311	21819	27496	13519	31174	14480	16274	23327	18095	6539	12224	4727	17728	31562	4202	1022	18005	17995	22249	830	29858	19071	25399	16596	3227	10144	5879	5484	19344	4037	23989	30957	23069	6196	2670	31217	13761	3191	11859	18808	24013	30642	19658	11997	18304	22579	4278	30729	23920	12619	26360	14822	3627	28508	8758	29974	11807	21044	3034	29414	12471	20889	1630	28285	31943	12325	9416	24154	24618	12373	23408	29181	26282	8156	11785	6115	6175	11581	
32479	8120	25051	15256	25438	19657	12102	10436	8660	27832	30150	14751	15480	18035	14306	8354	11690	30054	17318	21177	14716	1264	12361	7761	30834	24596	24333	14514	32646	26994	871	13711	18799	20341	30304	7387	17699	28877	22843	4831	11675	25888	19288	18058	3798	32252	14168	6664	7200	21521	31618	14742	15252	13469	29029	5268	27360	807	6335	27867	24904	25456	27038	28754	4846	16295	4549	4284	31056	32476	8529	3540	17682	32695	27293	26012	23806	11114	6498	7922	20041	13540	17699	8804	4631	22599	712	5445	19522	11933	14729	27392	26455	27079	16141	8365	12770	3253	32467	22242	
24812	29661	12498	15820	7105	16869	25436	1918	29943	1187	23624	21640	29867	9800	5456	20172	6158	32472	22456	26253	27169	6622	15153	26057	6588	1117	3068	19913	12501	14089	23634	13046	20735	28855	17668	2798	6449	5395	6495	8407	6345	25489	4690	9204	29648	6822	13523	1141	7296	23351	30590	4756	17923	24658	27519	5085	29822	24348	27827	17101	20046	8970	7434	27807	4754	14932	12080	8547	22761	18087	17516	10832	32381	17947	25032	14939	25664	26724	16498	3337	25205	17484	32098	26497	5491	353	27709	12261	26533	18922	4473	3810	31958	6432	1987	20358	25259	14747	21661	29010	
10865	2059	28748	8337	20505	20008	1265	2280	4737	18924	10486	13869	8438	13567	6315	30588	16886	24691	13105	30856	22330	14513	16024	1328	25332	17843	14148	11091	29269	31604	11925	12004	4434	28325	31943	1089	11176	16802	18966	17600	32541	23972	13094	20875	777	19512	3235	6319	26902	17648	2596	12399	6980	17240	19542	15582	23344	14635	6742	21421	26261	12487	19038	21057	17683	29663	7588	23048	9007	2672	4991	26382	24220	9718	30668	13515	10169	19679	12432	25920	23642	23104	3807	7746	32715	9671	9980	4373	29714	26609	29633	8252	22645	11900	18753	6032	12604	29984	23213	10896	
15544	13946	22388	11512	6532	2377	25518	14741	8715	7644	28603	15191	8522	12235	13095	3240	17624	16358	20177	8444	28707	10859	23117	27817	21756	28028	24710	32506	30038	13263	4008	638	29258	30632	8253	6054	19551	20996	14230	15759	30985	18967	18796	15645	29039	14585	15559	19017	7793	5533	22559	20412	17898	15618	14529	6300	23858	2733	22901	19622	25832	21846	27742	29309	12782	9186	3105	27713	18356	11921	2122	8804	10170	121	20715	20665	14928	19763	17797	10702	13473	20180	27436	17532	8175	16414	19943	1980	26144	18168	4438	2236	1914	25372	29847	3891	23979	13584	19817	13297	
4108	12631	16018	19898	7462	5096	11647	8276	7542	10207	15147	479	9069	14195	17474	27237	23739	14376	11397	8626	22733	1861	31088	32614	6292	19081	26	29000	19337	18714	10846	15325	24046	20670	5944	10554	15446	31565	6769	6678	28775	26727	24447	11555	31455	16226	13223	28831	3797	3462	15204	21029	4674	21629	5900	16586	1983	23813	15025	13669	17808	8680	32069	5422	7650	26414	8962	8843	23633	20881	26377	28710	15533	4657	18506	2627	16126	31369	7587	19025	31941	3234	13644	2238	25477	23430	882	8464	30850	20472	9250	31794	2505	9570	13417	5387	28784	13071	18106	11093	
18463	21914	30351	6317	16336	3239	24403	31718	26578	8400	31360	11939	8468	26083	10501	14629	4512	27978	27626	14433	16998	15562	4150	27222	19003	23921	21009	21661	10785	22217	15142	14658	16073	27218	16459	19922	27478	9007	25188	26805	24932	3616	22148	6334	10825	11696	31062	23297	21914	32432	4540	25317	28914	8419	9909	10362	11502	30715	27780	12556	21372	22724	3343	17912	29526	5792	20357	3518	25801	1331	25411	15192	3003	16991	20985	18378	31468	23667	23816	27131	23676	10399	18991	16579	17326	23980	25447	25413	19435	18153	11787	19327	10506	9065	7484	20255	3278	1387	17284	6808	
1456	17946	18361	25206	15071	24951	8485	16110	10630	20115	24291	26042	18253	10241	32396	13860	11810	14475	5652	19296	13625	16420	21742	2334	6993	1310	8311	22112	9786	1437	20369	31369	23444	23884	18830	20663	14041	13134	3153	17747	158	17528	23983	20967	11029	23997	11291	27439	22487	23273	25219	5490	27360	32147	13173	4882	20187	12364	8070	24931	20129	2589	15092	30649	10236	9777	30346	31941	15280	9166	28612	26145	32444	25226	3124	13865	4317	20155	25636	19469	7252	21039	16509	31268	25321	15645	12264	22147	7216	15196	30514	31183	2315	10707	24821	8271	24688	24625	12405	24901	
31084	17118	15304	28799	22120	12593	28986	7721	30124	9187	19439	2277	2849	4035	31690	13854	1883	24748	17550	1176	4054	8372	22595	11596	19584	8103	12508	18036	11896	11956	11542	31970	5142	17509	29859	30613	28203	7381	26504	6542	19082	10781	7364	5600	26567	26895	13362	2567	13886	28199	32688	4730	27223	16062	18305	3460	1033	19073	11760	79	28573	6434	30262	21058	9141	77	12958	21132	24716	30174	7655	15361	29823	21073	9194	11046	10701	6009	23933	14983	16795	3957	918	14673	8251	22497	7604	12316	3757	11593	28538	10249	13670	2787	27037	26637	13393	29309	8705	7308	
31764	28852	5919	7466	19604	12647	17066	17630	31931	14443	16242	4168	28537	4736	1672	30276	23048	4740	1955	11967	16245	28391	8386	23497	17756	21343	14611	18668	17907	15069	788	13500	17225	9663	10744	22704	8144	71	28236	9008	16410	19788	30170	22511	31200	26927	21198	2683	29768	30993	1559	10003	23911	23107	272	32184	6405	9726	27232	902	19617	7509	10783	15941	27829	4455	314	3644	12092	7129	12312	19013	1904	15236	28797	25127	3800	10602	18095	31519	32642	31215	28120	15040	9102	24134	25516	13310	24044	6697	22347	10885	12389	461	32617	8271	25312	5141	7084	24949	
12254	1286	9557	581	6728	19579	29475	918	20586	3353	21620	4440	16447	26502	26542	3951	16623	3542	12253	26818	30102	11078	11678	21646	19783	29741	32571	1537	17489	29231	19479	31236	19136	24756	32589	22360	29735	11672	5524	5348	21661	29221	614	23117	12038	30782	28769	20168	22676	8156	24813	18988	30093	14527	28447	7244	29518	9309	14813	24195	25488	21535	14659	912	7402	30668	838	6564	17559	28741	17303	29370	9594	23156	27338	10023	30815	18047	22712	9842	388	28481	1570	19045	10072	1530	29079	8292	26242	26181	21399	23806	18213	17995	24056	11714	14178	14135	2697	23892	
28447	2538	15606	32192	16647	27631	15339	3341	31954	20657	17788	18454	18119	31467	17093	8085	2175	14945	24269	897	24299	12750	1201	30874	10649	14621	2302	11330	7986	12251	606	31374	2888	21485	5495	6813	6478	28798	14352	25896	20712	31036	12149	26971	10086	26052	19997	17379	19082	24922	13451	27721	2194	8926	6514	27774	31090	251	23836	14007	19810	5794	27660	3450	25752	2999	13539	12793	5207	22026	13696	19616	15656	1672	25451	17386	5736	30387	29556	30072	21250	27215	17559	1380	894	31070	29219	14291	22843	22095	20764	2249	12024	17523	23773	30274	31385	21168	22273	12414	
3112	11897	7812	9372	15899	8957	550	5482	31445	6303	4624	13948	15215	10407	13498	32123	25527	6455	780	7616	8057	21888	12228	25121	9470	13877	32279	22795	211	11840	2971	1746	20171	12213	29028	4676	1095	23812	109	8068	12213	23154	7482	19734	20823	21450	32444	1846	12614	2639	21621	9582	22198	32502	6109	1639	1147	3282	3331	7680	24269	2000	13943	10653	7752	13220	16488	32449	29750	9987	9994	10208	1041	28435	7226	17262	5700	1824	28773	22844	26674	30864	678	6660	15737	14105	31790	15683	5752	3377	23273	28998	12303	11462	3935	4488	12453	14384	12760	5947	
9840	22372	4803	30757	15088	11626	10840	26541	16317	16913	11133	11830	30851	13281	15846	2731	17995	18001	9089	21083	6140	8250	19729	17160	17441	20108	8728	15162	12268	24384	32763	19673	26491	10381	13409	24059	2907	4191	30428	19451	14155	26629	9675	17611	17986	12329	19071	19083	6067	22790	10396	5466	14863	21205	23746	18284	7820	648	20077	10076	14885	28347	31002	21700	14305	14568	20652	11020	8281	14042	17677	18047	6772	16484	10520	24484	10614	1362	183	28875	3129	32672	31304	23014	8633	21994	5958	30362	30423	16932	18469	23190	24918	20619	32637	10276	19498	2779	107	13565	
6386	25539	27701	29026	15043	30358	21292	17768	28199	28483	19671	22676	12901	11911	23373	30631	26627	32353	7651	3259	14474	27335	5895	23951	11145	4759	2412	1056	3292	1232	12392	21881	2094	32258	22426	10955	7613	6659	5583	16576	21597	19940	12070	8461	19648	15907	25203	19015	6644	17698	9698	2551	813	15832	5853	15600	4805	26311	8495	27104	5761	28974	8553	27174	29974	4223	1668	5347	31980	7699	14025	8276	4129	9501	15342	11615	20945	27357	31362	12651	14485	18198	30859	12917	10825	24769	30573	2400	1299	8963	25869	7821	14752	32349	26679	21676	23217	18979	3133	5586	
17879	23087	20449	14027	18810	7382	7029	9393	27680	21787	25153	4285	14572	17699	29477	3678	13669	23785	15488	22408	25722	16691	1872	11087	31426	16069	28058	31412	10248	32212	4108	22463	6662	2493	20193	23246	7281	247	2565	29228	31286	326	11385	20453	1028	9266	1786	27097	24586	8120	15837	16400	1794	24383	20030	23885	4718	10446	28249	17894	16417	8827	19768	18642	20226	19495	30095	26372	6413	16744	22500	17655	3738	22471	16370	23179	30434	27948	14672	21775	6591	31382	10062	24479	14003	16143	5152	17840	27948	5856	31550	9193	31238	21249	4874	6965	28242	9427	22963	14870	
17238	29201	26970	4156	28628	9476	22388	8278	25232	19703	9072	9256	1548	8939	30873	22237	12694	18060	18237	14751	11140	18275	30991	1638	8383	20044	17610	17677	13694	31531	25879	13995	4948	19163	14001	2848	6253	6503	455	5358	3093	5245	29346	28491	31865	12831	1415	19060	10674	32668	27103	21059	8703	23743	8341	25348	29522	30534	22976	133	5647	6805	21890	17260	29968	10156	19503	12493	14060	18775	8626	12284	11385	14500	26669	4768	2191	9626	30176	25353	17679	6184	4684	27844	22820	23900	32408	13164	9417	21718	23859	19394	13708	12923	15547	19200	18577	2158	18974	16491	
11737	11580	28159	27944	28868	21078	22875	11856	27093	24261	17772	19783	7606	25113	27341	10825	3452	13218	29664	30021	23595	4579	28269	26863	28029	22084	139	15377	25055	4359	25796	15649	5053	8573	29044	19481	31231	7802	12146	9859	5076	8966	17394	14803	16814	21333	12714	28666	12174	11770	13620	10808	13441	32087	16564	24114	19306	32088	23226	2372	2307	2401	25706	28184	13087	26244	2778	20600	23858	32248	26555	9056	11794	7110	5436	23896	13055	1478	14635	26368	25570	32458	19293	22509	15570	2585	6993	30131	4316	799	22800	10563	31236	23906	9559	24184	2695	8376	27896	492	
9059	30136	4990	4368	5145	22126	12560	28796	26546	14163	26520	31875	768	15483	4900	2059	30758	20241	22924	15771	13147	9985	23893	5814	25834	7412	6101	23912	19581	22657	7832	27678	18844	11937	22531	8123	21873	17508	25399	12263	18894	18915	14136	25002	6513	24950	15695	18491	23942	1831	27308	2066	23661	3174	7504	20548	28094	31742	16426	32272	24458	31303	31360	7861	16612	30109	28305	17287	13728	15122	19321	23618	14171	17248	13908	2974	26556	19490	20134	10788	22520	4419	20987	27455	27036	15030	8906	22678	11399	21095	13983	6041	24117	22130	12153	11610	28228	15252	9329	13471	
11312	29662	23965	14901	610	19889	1844	13191	25193	16102	8179	17263	18055	28749	9919	16715	27759	7513	19339	13908	11597	7193	10108	17707	5895	8554	16459	12213	10946	5484	23276	28457	25769	3122	24941	4711	28905	14014	24608	22156	12800	24620	24060	11715	31800	19245	5185	10334	10862	951	18779	29733	28696	30971	21257	26093	3207	29592	958	16749	17257	15374	1864	13134	16017	1397	29359	12673	15611	28783	2912	13781	13066	14939	2442	1737	16405	27851	22985	670	7458	8504	8706	8369	26865	11509	3470	7432	30013	18786	9370	555	31038	3170	13005	1333	19826	17679	300	26666	
5277	4268	26427	22155	30223	15322	30565	28712	19749	17423	19102	30262	29202	3397	12103	20129	32735	8175	16210	20900	15281	817	8614	5526	331	1872	31429	11527	22739	5224	20652	2827	6617	20829	26107	470	16277	14099	20565	3977	21104	25570	19978	27980	2759	17220	7923	5277	4331	24017	25758	12007	32364	25966	19883	9047	1175	20929	4214	14059	23613	8424	30967	29388	25270	4202	3558	17629	2086	25197	4386	3732	29439	810	24403	5641	31943	8863	29390	3404	27676	5763	3514	9212	4085	6271	20337	22293	8234	13467	14633	29450	1847	31735	26068	31764	31037	20411	31045	28873	
31817	22608	2707	6896	17881	31953	3522	25236	4508	28348	160	22359	21882	7662	24302	25609	30420	10446	8640	24697	25869	7368	20007	30091	15689	6909	22284	1931	23412	13624	22111	6849	31879	5924	24946	26182	22022	20413	31903	2326	18125	20229	29233	5477	1293	27640	4226	26167	28050	1729	4960	29483	22599	6958	15541	5783	5627	22370	24679	31194	31589	2762	26494	7150	7526	338	3717	9789	8847	7896	25394	950	19939	20192	17737	28191	9950	7306	28349	26029	25270	1730	18200	18130	29408	25783	1566	29270	23766	28302	27053	15273	16152	15959	744	4472	10096	23872	24213	5246	
7803	12552	3266	4253	3173	23991	19375	3117	23284	28557	23016	24980	30920	24888	13234	5910	8673	21066	16296	26863	4449	489	11942	14751	147	25032	4838	23686	5933	21847	29289	28336	12498	28983	22681	12786	7131	20209	11052	7734	13655	18663	17995	7443	1616	12939	9204	9121	18001	24782	4765	7819	26404	5852	16154	25701	3552	11014	5568	8768	7460	30719	16075	30332	13469	28236	14845	11742	18894	23030	23944	22242	15888	12418	15406	8019	5591	31522	13991	12312	13624	12589	15427	31569	17832	5837	32464	12451	10503	29688	7614	19407	7645	14241	3201	29066	30947	23343	14391	3721	
6085	6702	12427	27867	28966	21060	22489	13179	26084	8039	24211	1062	14238	2126	3555	11114	18548	20261	9617	5888	2062	14981	20776	1627	12768	27299	30804	10625	16556	3784	28303	8730	15176	3841	17916	6854	16033	32279	18835	26804	26880	26561	25215	27505	2700	20249	27844	7933	16145	29005	16165	5156	21759	8343	27205	17163	9654	19311	29452	27658	17152	1023	3148	31417	7647	7127	5029	8014	2698	10210	21926	4646	17842	152	23860	13729	24329	4726	21040	2611	11525	4779	11092	10424	11745	27669	14174	14088	31206	30827	16753	2764	10984	22972	21688	28304	23827	2072	25420	15641	
11496	26509	21592	18168	22146	31317	15739	13919	23070	845	19309	25908	18906	11433	7654	22884	9405	1766	6843	23418	25336	29697	31818	23408	5995	21223	7961	6084	19051	32556	21178	15055	29123	30975	12786	25171	10744	18782	17946	17747	5330	30342	31172	27687	279	7342	7842	11983	16282	32500	2724	28040	18804	9368	4193	14237	7058	22120	22200	21632	27504	4219	21431	25369	6435	15394	28347	862	669	17948	3545	15908	7213	25865	4733	7988	29253	9249	2385	13730	30848	1574	4449	28250	18915	21655	15996	31996	15972	28455	31453	18154	31144	12142	11275	1183	22289	13533	7933	3394	
22264	11511	32642	122	28983	27582	24288	17029	28907	26732	3515	32388	15736	29284	19769	8985	13517	12904	7012	3380	31465	19468	7888	21802	25245	13163	30077	29192	21396	2840	27390	10022	20882	7768	23003	28671	2297	19342	15413	24127	1169	29430	12200	7710	28808	15766	28790	5357	3768	20594	4065	19950	16425	16384	27096	10601	18391	22491	7638	508	10933	2747	3848	15411	20721	7845	12206	29785	19578	26975	7107	16013	26816	12583	18144	11544	26555	1444	16734	4349	4142	9501	22715	10450	28973	16873	5950	12751	32477	15399	26334	3877	27771	9135	23393	31632	26527	5704	26561	31024	
6338	19995	723	29589	3326	29799	32554	18457	27926	3191	6714	10354	9654	2769	1721	2951	25852	27825	30283	8323	4406	25525	26205	30760	7406	27098	13393	22631	23588	20903	15580	28205	16090	9896	2733	20863	5334	29214	22608	4041	16035	14325	26961	12403	28633	16374	32420	26550	26270	32574	27204	27566	15469	13807	1563	8112	13334	5413	4642	2525	10502	300	15817	18167	969	17392	24729	28788	22477	17332	9752	10449	3689	4615	12525	16937	17181	26356	31044	13062	13596	23674	27252	19831	29191	32316	991	27747	7676	376	282	2844	31951	14653	19791	31543	8343	6873	17887	11420	
24941	26257	4171	15321	624	18582	1876	15036	10253	1588	865	26400	893	2891	546	17415	22414	27651	29043	18665	15015	11964	8579	6988	14854	29252	8757	1685	16973	17485	4038	9758	28989	15390	4785	30088	13505	11656	5839	15187	23342	2076	32195	427	30921	13979	20629	4485	18058	4782	13469	9195	24095	16599	10147	15764	30516	2216	18244	26808	2546	32051	10135	16674	31429	2497	32017	1671	13155	14023	7590	10518	19722	15125	7473	1104	12296	11601	2326	15386	19585	27044	1830	28689	20589	32691	23491	14621	32480	15569	6980	9545	3214	9842	2715	9682	9614	30947	29492	9085	
94	32313	28193	11566	8744	20872	27253	29879	14403	25173	29421	3566	11005	19533	30422	9218	19864	22327	6698	6415	20370	13095	20733	17391	21290	17652	18967	16468	19743	5869	27875	1299	4539	16840	28296	13507	13072	25051	16981	23687	5250	27791	26978	5416	22405	31249	25972	14951	1448	22346	21282	11409	7123	29714	28470	20563	23244	416	2902	16592	256	21829	13796	26609	20865	25435	6434	28924	3147	26232	21914	18793	15307	1767	23485	9201	31650	5720	2250	12775	7334	13270	2801	1739	18985	27642	20665	23069	5247	10590	1951	7023	1210	2389	28159	3262	7608	26841	31800	22274	
28256	15813	10508	19716	6440	4165	19781	20592	29914	10378	27294	3371	10905	17602	23008	32486	29983	27463	9292	29940	25928	11542	3129	2136	20436	27780	2302	14371	18536	31788	14866	8189	19927	10796	5490	32001	2976	2961	21827	29902	21688	7183	26809	21210	15241	1526	27703	12298	27450	9825	27832	14464	9777	8624	31341	949	3542	7225	20135	12999	6042	27451	2296	18708	21305	21011	18325	29447	26171	8115	7935	12082	24769	16463	13539	3485	20350	5977	574	31070	12036	13744	196	16490	9281	16405	18307	19883	7753	6622	23236	18771	17750	10222	13106	4975	23308	16356	16446	19647	
28674	6035	27073	25029	4735	18611	21731	19484	23169	15573	28733	32267	30468	5533	2874	11354	8320	25899	31939	27236	5300	19162	7451	19566	32674	18477	5895	1079	30171	25094	21555	11216	25596	25113	2257	12974	6009	19617	8835	8446	17561	24145	7803	9528	11714	9870	2784	8183	20471	4571	14196	8712	14495	30869	22901	4289	26760	1504	9921	25748	26667	2785	11325	13796	28978	4654	25462	3094	20791	18306	19337	8940	27087	1974	2369	6670	29127	11500	21120	17130	23469	27406	10464	190	1426	20599	10137	28403	5647	16111	26790	16813	10886	28893	17699	5280	15018	24248	29946	7205	
21826	6335	20926	27789	6698	26858	16599	19381	5530	20768	2272	16602	24746	14762	5709	22191	11030	25576	29521	17325	4671	30018	30463	27819	26995	11874	28591	30126	22382	8864	19619	21762	27937	958	2794	7306	6578	21974	27013	27988	8131	8080	10441	18800	28663	27288	22788	14339	3250	10320	31843	28567	23329	20162	19	31413	1403	16856	20647	2742	21126	23759	3514	27862	5724	12265	8405	21898	8303	18018	15251	30228	19147	2214	258	4180	3739	3777	24141	31969	16879	30487	22168	22360	25276	5461	17964	17652	4900	3495	24788	2399	11000	12332	28550	24008	636	10407	4422	15926	
23146	22135	840	8476	1337	24777	13397	19757	13726	23308	10095	16753	5716	3493	27064	25497	3865	14052	8080	26768	23289	22583	27902	11090	21454	25502	15697	26113	5896	23903	11783	310	26538	17915	8429	28053	29077	24672	14728	15268	21001	10336	18868	26077	2409	3426	29067	257	14910	17752	30344	18096	22911	19441	5612	11831	13328	25103	22113	1961	28040	8571	7390	19761	23607	30936	2250	7846	26216	9173	23396	7008	17635	29607	28258	3658	20150	31671	32216	8249	12853	30359	18780	1148	16192	30523	20584	21429	9924	14950	11776	2279	21380	11362	22420	21711	16410	30452	17191	15224	
